Threshold,MAE,MSE,RMSE,R2
0.0,0.5704545454545454,1.3424242424242425,1.1586303303574623,0.7201057668593902
0.01,0.553030303030303,1.2666666666666666,1.1254628677422756,0.7359011524768062
0.02,0.543939393939394,1.2212121212121212,1.1050846669880643,0.7453783838472556
0.03,0.5234848484848484,1.143181818181818,1.0691968098445759,0.7616476310331941
0.04,0.5128787878787879,1.118939393939394,1.0577993164770876,0.7667021544307672
0.05,0.5022727272727273,1.0765151515151514,1.0375524813305357,0.77554757037652
0.06,0.49242424242424243,1.0424242424242425,1.0209917935146406,0.7826554939043572
0.07,0.48484848484848486,0.9984848484848485,0.9992421370643096,0.7918168175624585
0.08,0.475,0.9598484848484848,0.9797185743102378,0.7998724642273405
0.09,0.4681818181818182,0.9325757575757576,0.9656996207805808,0.8055588030496103
0.1,0.45681818181818185,0.8886363636363637,0.9426751103303639,0.8147201267077115
0.11,0.4462121212121212,0.8613636363636363,0.9280967817871347,0.8204064655299812
0.12,0.4393939393939394,0.8356060606060606,0.9141149055813829,0.8257768966399026
0.13,0.42954545454545456,0.8015151515151515,0.8952737857857515,0.8328848201677398
0.14,0.42045454545454547,0.771969696969697,0.8786180609170842,0.839045020558532
0.15,0.4159090909090909,0.759090909090909,0.8712582332987787,0.8417302361134926
0.16,0.4075757575757576,0.7265151515151516,0.8523585815342928,0.8485222519289815
0.17,0.4022727272727273,0.7075757575757575,0.841175224062001,0.8524710983333355
0.18,0.3977272727272727,0.6977272727272728,0.8353007079652649,0.8545244984635996
0.19,0.3939393939393939,0.6954545454545454,0.833939173713854,0.854998360032122
0.2,0.38712121212121214,0.6727272727272727,0.8201995322647244,0.8597369757173468
0.21,0.3765151515151515,0.646969696969697,0.8043442652059484,0.8651074068272682
0.22,0.36515151515151517,0.6204545454545455,0.7876893711702256,0.8706357917933638
0.23,0.3613636363636364,0.6113636363636363,0.7818974589827213,0.8725312380674537
0.24,0.353030303030303,0.5840909090909091,0.7642584046583388,0.8782175768897234
0.25,0.3477272727272727,0.5734848484848485,0.7572878240701144,0.8804289308761617
0.26,0.34545454545454546,0.568939393939394,0.754280712957314,0.8813766540132066
0.27,0.3431818181818182,0.5537878787878788,0.7441692541269619,0.8845357311366898
0.28,0.3431818181818182,0.5590909090909091,0.7477238187264794,0.8834300541434706
0.29,0.3333333333333333,0.5303030303030303,0.7282190812544191,0.8894323006780886
0.3,0.32954545454545453,0.5075757575757576,0.712443511849015,0.8941709163633135
0.31,0.328030303030303,0.4962121212121212,0.7044232543095956,0.8965402242059258
0.32,0.33106060606060606,0.5007575757575757,0.7076422653838419,0.8955925010688809
0.33,0.3371212121212121,0.5174242424242425,0.7193220714146358,0.8921175162330494
0.34,0.3484848484848485,0.5424242424242425,0.736494563743849,0.8869050389793022
0.35000000000000003,0.353030303030303,0.5462121212121213,0.739061649128218,0.8861152696984314
0.36,0.353030303030303,0.5477272727272727,0.7400859900898494,0.885799361986083
0.37,0.36666666666666664,0.568939393939394,0.754280712957314,0.8813766540132066
0.38,0.3734848484848485,0.5886363636363636,0.7672264096317094,0.8772698537526784
0.39,0.3803030303030303,0.6037878787878788,0.7770378876141618,0.8741107766291953
0.4,0.39545454545454545,0.6416666666666667,0.8010409893798611,0.8662130838204873
0.41000000000000003,0.4113636363636364,0.6840909090909091,0.8270978836213457,0.8573676678747344
0.42,0.42272727272727273,0.7204545454545455,0.8487959386416416,0.8497858827783749
0.43,0.4318181818181818,0.7462121212121212,0.8638357026727486,0.8444154516684534
0.44,0.45,0.803030303030303,0.8961195807649239,0.8325689124553914
0.45,0.4621212121212121,0.843939393939394,0.918661740761742,0.8240394042219868
0.46,0.47878787878787876,0.8886363636363637,0.9426751103303639,0.8147201267077115
0.47000000000000003,0.4954545454545455,0.9393939393939394,0.9692233691951198,0.8041372183440428
0.48,0.5174242424242425,1.0143939393939394,1.0071712562389474,0.7884997865828011
0.49,0.5348484848484848,1.0734848484848485,1.0360911390822956,0.7761793858012167
0.5,0.5575757575757576,1.1507575757575759,1.0727336928415998,0.7600680924714525
0.51,0.5772727272727273,1.2393939393939395,1.1132807100610067,0.7415874912990759
0.52,0.6022727272727273,1.3333333333333333,1.1547005383792515,0.7220012131334801
0.53,0.6265151515151515,1.4325757575757576,1.1969025681214647,0.7013092579746654
0.54,0.6583333333333333,1.5636363636363637,1.2504544628399563,0.6739832408565358
0.55,0.6878787878787879,1.675,1.2942179105544784,0.6507640239989345
0.56,0.7204545454545455,1.7969696969696969,1.3405109835319131,0.6253334531548949
0.5700000000000001,0.7454545454545455,1.9143939393939393,1.3836162543833963,0.6008506054479001
0.58,0.7712121212121212,2.0393939393939395,1.4280735062992869,0.574788219179164
0.59,0.8053030303030303,2.2196969696969697,1.4898647487933157,0.5371952014097141
0.6,0.8378787878787879,2.371969696969697,1.5401200268062543,0.5054464763187081
0.61,0.8696969696969697,2.515151515151515,1.5859229221975182,0.4755931975017921
0.62,0.8931818181818182,2.625,1.620185174601965,0.4526898883565391
0.63,0.925,2.775757575757576,1.6660604958276803,0.42125707097788145
0.64,0.9545454545454546,2.921969696969697,1.709376990885772,0.39077197673626873
0.65,0.975,3.0492424242424243,1.746208012878885,0.36423572889901
0.66,1.003030303030303,3.2045454545454546,1.790124424319565,0.3318551883833074
0.67,1.0257575757575759,3.309090909090909,1.8190906819317472,0.3100575562312735
0.68,1.05,3.443939393939394,1.8557853846658545,0.28194176983227315
0.6900000000000001,1.0795454545454546,3.621969696969697,1.9031473135229697,0.24482261363134583
0.7000000000000001,1.096969696969697,3.7401515151515152,1.9339471334944798,0.220181812068177
0.71,1.1204545454545454,3.8878787878787877,1.9717704703841135,0.18938081011421604
0.72,1.1325757575757576,3.956818181818182,1.9891752516603916,0.17500700920236756
0.73,1.156060606060606,4.107575757575757,2.026715509778261,0.1435741918237099
0.74,1.1757575757575758,4.241666666666666,2.059530690877576,0.11561635928088376
0.75,1.2007575757575757,4.417424242424242,2.101766933421554,0.07897106464847892
0.76,1.2204545454545455,4.568939393939394,2.137507752954219,0.04738029341364702
0.77,1.2416666666666667,4.717424242424243,2.171963223082804,0.016421337603511943
0.78,1.2613636363636365,4.8568181818181815,2.2038189993323365,-0.012642171932533364
0.79,1.281060606060606,4.991666666666666,2.2342038104583626,-0.04075795833153362
0.8,1.3015151515151515,5.1454545454545455,2.2683594392103172,-0.07282259113488787
0.81,1.321969696969697,5.288636363636364,2.299703538205819,-0.102675869951804
0.8200000000000001,1.346969696969697,5.4795454545454545,2.3408428940331416,-0.14248024170769202
0.8300000000000001,1.368939393939394,5.658333333333333,2.3787251487579084,-0.17975735176479368
0.84,1.3863636363636365,5.793181818181818,2.4069029515503564,-0.20787313816379394
0.85,1.409848484848485,5.995454545454545,2.4485617299660927,-0.2500468177622943
0.86,1.437878787878788,6.238636363636363,2.4977262387292094,-0.3007500055941994
0.87,1.456060606060606,6.387121212121212,2.527275452363911,-0.3317089614043345
0.88,1.4765151515151516,6.53560606060606,2.5564831430318606,-0.3626679172144698
0.89,1.4863636363636363,6.615151515151515,2.571993684897285,-0.3792530721127565
0.9,1.5007575757575757,6.732575757575757,2.5947207475132577,-0.403735919819751
0.91,1.5159090909090909,6.865151515151515,2.6201434149968805,-0.43137784465022877
0.92,1.5265151515151516,6.948484848484848,2.635997884764866,-0.4487527688293864
0.93,1.5333333333333334,7.009848484848485,2.647611845578669,-0.46154703117949314
0.9400000000000001,1.5416666666666667,7.081818181818182,2.661168574483432,-0.47655264751603843
0.9500000000000001,1.5484848484848486,7.149242424242424,2.6738067290367913,-0.49061054071553856
0.96,1.55,7.159848484848485,2.675789319966818,-0.4928218947019767
0.97,1.553030303030303,7.191666666666666,2.6817282984423807,-0.4994559566612915
0.98,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
0.99,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
1.0,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
